,movie_index,code,mbti,title,subtitle,genre,story,image,pubDate,director,actors,rating,rtime
1590,1348,14039,ESFJ ENFJ ENTJ ISFP ,애수,Waterloo Bridge,전쟁 드라마 멜로/로맨스,"영국이 독일에 선전포고를 한 1939년 9월 3일 저녁, 안개 자욱한 런던의 워털루 다리위에 한 대의 지프가 멎는다. 로이 크로닌(로버트 테일러 분) 대령. 그는 프랑스 전선으로 부임하기 위해 워털루 역을 향해 달리는 중이었다. 군인다운 단정한 매무새엔 기품이 넘쳐보였으나, 어딘가 얼굴엔 쓸쓸한 표정이 어리어 있었다. 그는 48살이 된 그날까지도 독신으로 지내고 있었다. 그는 차에서 내려 서서히 워털루 다리 난간으로 간다. 난간에 기대어 선 그는 호주머니에서 조그만 마스코트를 꺼내어든다. 일생을 통하여 언제고 잊을 수 없는 마스코트. 그의 눈앞으로 슬픈 사랑의 추억이 서서히 물결을 이루며 다가온다.  제1차대전. 전쟁의 소용돌이 속의 어느 날. 워털루 다리 위를 산책하던 25살의 젊은 대위 로이 크로닌은 때마침 공습 경보로 지나가던 사람들과 함께 지하 철도로 피신한다. 그는 프랑스 전선에서 휴가를 받고 나와 있다가 내일로 다가온 부대 귀환을 앞두고, 혹시 마지막이 될지 모르는 런던과의 이별을 아쉬워하며 황혼의 거리를 거닐고 있던 중이었다. 그때 그는 핸드백을 떨어뜨려 쩔쩔매고 있는 한 처녀를 도와주고 함께 대피한다. 혼잡한 대피소 안에서 그들 두 사람은 자연스럽게 가까워진다. 그녀의 이름은 마이러 레스터(비비안 리 분). 올림픽 극장에서 공연중인 올가 키로봐 발레단의 무희였다. 공습이 해제되고 밖으로 나오자, 마이러는 로이가 출정한다는 말을 듣고 ""행운이 있기를 빈다""며 조그만 마스코트를 쥐어주고는 서둘러 사라진다.  그날 밤 극장 무대에서 춤을 추고 있던 마이러는 객석을 바라보다 뜻밖에 로이의 웃고 있는 얼굴을 발견하고 놀란다. 그 놀라움은 이내 기쁨으로 변하여 설레는 가슴을 억제치 못한다. 로이는 사람을 통해서 마이러에게 쪽지를 전한다. 로이의 초대를 받은 마이러는 기뻤지만 그것도 순간, 완고한 키로봐 여사에게 발각되어 야단을 맞고 거절의 편지를 쓰지 않으면 안된다. 그러나 친구 키티(버지니아 필드 분)의 도움으로 둘은 몰래 만날 수 있게 된다. 그곳에서 싹트기 시작한 그들의 사랑은 다음날 로이의 청혼으로 이어지나 참전을 앞둔 로이의 스케즐이 갑자기 바뀌는 바람에 결혼식도 올리지 못한 채 전쟁터로 떠나고 만다. 이에 상심이 된 마이라는 전쟁터로 떠나는 로이를 마중하러 워터루 브릿지역으로 나가고 그로인해 공연 시간을 못마친 그녀는 발레단에서 쫓겨나게 된다.  살길이 막막해진 마이라는 직업을 구해 헤매고 다니지만 구하지 못한다. 그러다 로이 어머니를 만나러 나간 장소에서 우연히 전사자 명단에 들어있는 로이 이름을 발견하고 절망에 휩싸인다. 상심하여 떠돌던 마이라는 자포자기의 심정으로 거리의 여자로 전략하고 마는데 어느날 워터루역에 나갔던 마이라는 건강하게 살아돌아온 로이를 귀국하는 군인들 사이에서 발견한다. 그러나 마음이야 오직 로이를 사랑하지만 육체가 허락하지 못하는 몸이된 마이라는 회한의 눈물만을 흘리게 되는데. 결국 지난 날에 대한 후회와 사랑을 지키지못한 죄책감으로 행복해야할 둘의 사랑은 무너지고 마이라는 워터루 브릿지에서 자살하고만다.",https://ssl.pstatic.net/imgmovie/mdi/mit110/0140/A4039-01.jpg,1940,머빈 르로이,"['비비안 리', '로버트 테일러']",9.21,103분 
1591,1349,81218,ESFJ ENTJ INFP ,더 트랩: 난간 끝에 선 남자,The Ledge,드라마 스릴러,"한 경찰이 투신자살을 하기 위해 건물 옥상의 난간에서 선 남자를 설득하기 위해 대화를 시도한다. ‘개비’라는 이름의 이 남자는 경찰에게 자신이 극단적인 선택을 하려는 이유를 설명하기 시작한다. 광적인 신앙심과 종교를 혐오하는 ‘개비’는 같은 층으로 이사온 아름다운 여인 ‘샤나’에게 매혹 당한다. 정숙하면서도 알 수 없는 묘한 매력을 풍기는 그녀는 독실한 기독교 근본주의자의 아내로서, 남편에게 한없이 순종적인 여인이다. 하지만 ‘개비’가 매니저로 있는 호텔에 취업을 하게 된 ‘샤나’는 같은 직장, 같은 빌라에서 계속해서 마주치며 자신에게 호감을 보이는 ‘개비’에게 점점 이끌리게 되고, 결국 기독교적 가치관과 남편을 저버리고 돌이킬 수 없는 선택을 하게 되는데…",https://ssl.pstatic.net/imgmovie/mdi/mit110/0812/81218_P01_135528.jpg,2011,매튜 챔프먼,"['찰리 허냄', '리브 타일러', '패트릭 윌슨', '테렌스 하워드']",7.42,100분 
1592,1351,81967,ESFJ ESTP ESTJ ISTP ISTJ ,사우스포,Southpaw,드라마 액션,"43승 0패의 무패 신화를 달리고 있는 라이트 헤비급 복싱 세계챔피언 ‘빌리 호프’(제이크 질렌할). 사랑하는 가족과 함께 호화로운 삶을 누리던 그는 어느 날 한 순간의 실수로 아름다운 아내 '모린’(레이첼 맥아덤즈)을 잃고 만다. 예상치 못한 비극에 믿었던 매니저와 친구들마저 떠나버리고, 자책과 절망 속에 살아가던 그는 결국 하나뿐인 딸 ‘레일라’의 양육권마저 빼앗길 위기에 처하게 된다. 이제 남은 것이라곤 두 주먹뿐인 그가 찾아간 곳은 다 무너져가는 동네 체육관에서 아마추어 복서들을 가르치는 은퇴한 복싱 선수 ‘틱’(포레스트 휘태커). ‘틱’은 분노로 가득찬 빌리에게 스스로를 보호하는 싸움법과 왼손잡이 펀치, ‘사우스포’를 가르친다. 이제 빌리는 딸을 되찾고 자랑스러운 아빠로 거듭나기 위해 생애 가장 어려운 시합에 올라서기로 결심하는데…   마침내 시작된 최후의 도전! 멈춰버린 심장을 다시 뛰게 할 짜릿한 승부가 펼쳐진다!",https://ssl.pstatic.net/imgmovie/mdi/mit110/0819/81967_P32_103639.jpg,2015,안톤 후쿠아,"['제이크 질렌할', '레이첼 맥아담스', '포레스트 휘태커', '나오미 해리스', '우나 로렌스']",8.57,124분 
1593,1352,130983,ESFJ ESTP ESTJ ENFJ ENTP ,트럼보,Trumbo,드라마,"11개의 가짜 이름, 2번의 아카데미 수상 <로마의 휴일>을 쓴 전설적인 천재 작가의 놀라운 사건!   할리우드의 황금기였던 1943년, 최고의 몸값을 자랑하던 천재 시나리오 작가 ‘달튼 트럼보(브라이언 크랜스톤)’는 정치 스캔들에 휘말려 블랙리스트에 오르게 된다. 한 순간에 명예와 부 모든 것을 잃게 된 트럼보는 가족을 지키고 계속 글을 쓰기 위해 가짜 필명으로 활동을 시작하는데…",https://ssl.pstatic.net/imgmovie/mdi/mit110/1309/130983_P34_161939.jpg,2015,제이 로치,"['엘르 패닝', '브라이언 크랜스톤', '다이안 레인', '헬렌 미렌', '루이스 C.K.']",8.83,124분 
1595,1353,90426,ESFJ ESTP ESTJ ENFP ENTJ ISFP ISFJ ISTP ,신데렐라 스토리: 원스 어폰 어 송,A Cinderella Story: Once Upon a Song,코미디 가족 멜로/로맨스,"노래를 잘 하는 17살의 케이티는 계모와 의붓 남매의 뒷바라지를 하면서 예술학교에서 음악 공부를 하고 있는데, 의붓언니를 대신해서 부른 노래로 언니는 유명 레코드사와 계약을 할 수 있는 기회가 생기고 그녀의 꿈은 멀어져 가는데... (mama7833님)",https://ssl.pstatic.net/imgmovie/mdi/mit110/0904/90426_P01_134808.jpg,2011,데이몬 샌토스테파노,['루시 헤일'],6.85,None
1597,1356,137945,ESFJ ESTP ENFJ ,아메리칸 메이드,American Made,범죄 액션,"뉴욕에서 워싱턴, 워싱턴에서 시카고로.  고객을 목적지까지 안전하게 모시는 것 외에 그 어떤 즐거움도 없던 민항기 1급 파일럿 ‘배리 씰’(톰 크루즈).  어느 날 배리를 찾아온 CIA 요원 ‘몬티 쉐퍼’(도널 글리슨)에 의해 그의 삶은 180도 뒤바뀌기 시작한다.  CIA와 손을 잡고 무기 밀반출을 돕기 시작한 배리는 찰나의 불법 행위로 거액의 돈다발을 거머쥐게 된다.  점점 더 큰 범죄 세계에 발을 들이게 된 그는 결국 FBI, CIA, 백악관 그리고 세계 최대 마약 조직까지 손을 뻗치게 되는데…",https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137945_P07_102935.jpg,2017,더그 라이만,"['톰 크루즈', '사라 라이트', '도널 글리슨']",7.76,115분 
1598,1358,159807,ESFJ INFJ ,퍼스트 리폼드,first reformed,드라마 스릴러,"이제는 역사 속 관광명소가 되어버려 신도들은 잘 찾지 않는 퍼스트 리폼드 교회의 목사 '톨러'(에단호크)는 자신의 하루를 털어놓을 수 있는 일기를 쓰기로 한다. 일기는 컴퓨터가 아닌 노트에 직접 써서 지우고 수정없이 솔직한 자신을 그대로 남기기로 한다. 그러던 어느 날, 신도 '메리'(아만다 사이프리드)가 찾아와 말할 수 없는 근심이 가득한 표정으로 자신의 남편을 만나달라는 간청을 하는데…",https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159807_P14_112432.jpg,2017,폴 슈레이더,"['에단 호크', '아만다 사이프리드']",7.79,113분 
1599,1359,174832,ESFJ ISFP ,콜드 워,Cold War,드라마 멜로/로맨스,"1949년 폴란드, 그와 그녀가 음악으로 처음 만났다 1952년 베를린, 함께하려면 이곳을 떠나야 한다 1954년 파리, 영원한 이별인 줄 알았는데 운명적으로 다시 만나다 1959년 폴란드, 처음 만난 이곳에서 사랑을 완성할 수 있을까?",https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174832_P10_160113.jpg,2018,파벨 포리코브스키,"['요안나 쿨릭', '토마즈 코트']",8.27,88분 
1600,1359,144241,ESFJ ISFP ,코드네임 : 콜드워,cold war 2,범죄 액션,"전대미문 비공개 테러 진압 작전 ‘콜드 워’가 종료된 후 모든 사건이 해결된 줄만 알았던 홍콩에서 또 한 번 희대의 납치사건이 발생했다. 범인의 요구는 바로 이전 테러범 리지아쥔(펑위옌)의 석방. 경찰 처장 라우(곽부성)는 범인의 협박에 따라 움직이다 함정에 빠져 리지아쥔을 놓치고 만다.   라우는 결국 ‘콜드 워 조사 위원회’에 회부되고, 그 곳에서 동료였던 전 경찰 부처장 리원빈(양가휘)과 첨예한 신경전을 벌이며 경찰 내부 조직을 의심하기 시작한다. 한편, ‘콜드 워 조사 위원회’에 합류하여 사건의 조사를 맡은 변호사 오스왈드(주윤발)는 경찰 내부 뿐만 아니라 더 큰 배후 세력이 존재함을 직감하고 그들의 뿌리를 파헤치게 되는데…",https://ssl.pstatic.net/imgmovie/mdi/mit110/1442/144241_P03_114921.jpg,2016,써니 럭,"['곽부성', '양가휘', '주윤발', '펑위옌', '양채니', '리즈팅', '마이리']",6.92,115분 
1601,1359,129333,ESFJ ISFP ,스파이 브릿지,Bridge of Spies,드라마 스릴러,"미국과 소련의 냉전으로 핵무기 전쟁의 공포가 최고조에 오른 1957년, 보험 전문 변호사 '제임스 도노반'(톰 행크스)은 소련 스파이 '루돌프 아벨'(마크 라이런스)의 변호를 맡게 된다. 당시 미국에선 전기기술자 로젠버그 부부가 원자폭탄 제조 기술을 소련에 제공했다는 혐의로 간첩죄로 사형된 사건이 있었다. 미국의 반공운동이 극에 달했던 단적인 예로 적국의 스파이를 변호한다는 것은 자신의 목숨은 물론 가족의 안전까지 위협받는 일이었다. 여론과 국민의 질타 속에서도 제임스 도노반은 “변론의 기회는 누구에게나 주어져야 한다”며 자신의 신념과 원칙에 따라 아벨의 변호에 최선을 다한다. 때마침 소련에서 붙잡힌 CIA 첩보기 조종사의 소식이 전해지고 제임스 도노반은 그를 구출하기 위해 스파이 맞교환이라는 사상 유래 없는 비밀협상에 나서게 되는데...",https://ssl.pstatic.net/imgmovie/mdi/mit110/1293/129333_P03_111459.jpg,2015,스티븐 스필버그,"['톰 행크스', '마크 라이런스', '에이미 라이언', '오스틴 스토웰']",8.45,141분 
1602,1359,92545,ESFJ ISFP ,콜드 워,Cold War,액션 범죄 미스터리,"아시아 최고의 치안도시 홍콩에서 경찰 5명이 납치되는 전무후무한 충격적 사건이 벌어진다. 경무처장이 출장으로 자리를 비운 사이, 차기 처장의 유력한 후보로 지목되는 두 명의 부처장 (곽부성, 양가휘)은 경찰의 명예가 걸린 비공개 테러 진압작전 ‘콜드워’의 주도권을 놓고 첨예한 신경전을 벌인다. 사건의 실마리는커녕 용의자 조차 예측할 수 없는 최악의 상황이 되자 실리주의 야망가인 부처장 이문빈(양가휘)은 강직하고 냉철한 부처장 류걸휘(곽부성)에게 작전을 넘긴다.  작전 진행 중 테러범이 파놓은 함정에 빠져 속수무책으로 당하기만 하는 류걸휘(곽부성)는 내부 소행을 의심하기에 이른다. 실체를 알 수 없는 범인의 두뇌 게임에 경찰들이 희생되어 가는 가운데 부패방지국(ICAC)이 수사에 개입되며 홍콩경찰의 내분은 최고조에 다다르는데!  <무간도> 이후 10년, 홍콩 범죄액션 느와르가 부할한다!",https://ssl.pstatic.net/imgmovie/mdi/mit110/0925/92545_P06_140610.jpg,2012,써니 럭,"['곽부성', '양가휘', '유덕화', '펑위옌', '리즈팅', '바이런 만']",6.35,102분 
1603,1360,171901,ESFJ ESTP ESTJ ENFJ ENTP ISFP ISTP INFJ ,에이스 그레이드,Eighth Grade,코미디,8학년에서 9학년으로 가는 길목에 있는 주인공 케일라(엘리 피셔)의 자신을 찾아가는 과정을 그린 코미디 영화.,https://ssl.pstatic.net/imgmovie/mdi/mit110/1719/171901_P01_103043.jpg,2018,보 번햄,"['엘시 피셔', '조쉬 해밀턴', '에밀리 로빈슨']",8.05,94분 
1604,1361,178097,ESFJ ISFJ INFP ,로마,Roma,드라마,"멕시코시티 내 로마 지역을 배경으로, 한 중산층 가족의 젊은 가정부인 클레오(얄리차 아파리시오)의 시선을 따라 이야기는 흘러간다. 감독 자신을 키워낸 여성들에 대한 깊은 애정을 담은 이 작품은 1970년대 멕시코의 정치적 격랑 속에서 주인공들이 겪는 가정 내 불화와 사회적인 억압을 생생히 재현한다.",https://ssl.pstatic.net/imgmovie/mdi/mit110/1780/178097_P10_140715.jpg,2018,알폰소 쿠아론,"['마리나 데 타비라', '얄리차 아파리시오']",9.03,135분 
1605,1365,53895,ESFJ ESTP ENFJ INTJ ,하녀,The Maid,드라마,"라퀴엘은 발데스 일가와 23년간 함께한 시녀로 가족이나 다름없다. 그녀가 현기증을 자꾸 일으키자 사모님은 그녀를 도와줄 시녀를 고용하지만 라퀴엘은 새 시녀가 오는 족족 어떻게든 쫓아내며 확고한 영역 표시를 한다.  [제17회 전주국제영화제]",https://ssl.pstatic.net/imgmovie/mdi/mit110/0538/53895_P08_134135.jpg,2009,세바스찬 실바,"['카탈리나 사베드라', '클라우디아 셀레돈']",9.38,95분 
1606,1365,61792,ESFJ ESTP ENFJ INTJ ,메이드 - 하녀의 저주,The Maid,공포,"로사는 필리핀에서 인력회사를 통해 싱가포르의 중국계 가정으로 일하러 오게 된 가정부이다. 중국인들에게 음력 7월은 지옥의 문이 열리고 30일간 죽은 자들이 산 자들 사이를 돌아다니는 때로, 화를 입지 않기 위해서는 지켜야 할 것들이 많지만, 가족을 부양할 책임이 무거운 로사는 이런 전통 따위 알 바 아니다. 결국 무의식적인 실수들로 로사의 눈에 귀신이 보이기 시작한다. 그리고 밝혀지는 주인집의 음모. 작년 싱가포르에서 개봉 첫 주에 <디 아이>의 흥행 기록을 돌파했고, 말레이시아에서도 엄청난 흥행을 기록했던 싱가포르 판 귀신 영화.",https://ssl.pstatic.net/imgmovie/mdi/mit110/0617/F1792-01.jpg,2005,켈빈 통,"['알레산드라 드 로지', '후이팡 홍', '베니 소', '젠웨이 구안', '슈쳉 첸']",7.05,89분 
1607,1365,36505,ESFJ ESTP ENFJ INTJ ,러브 인 맨하탄,Maid In Manhattan,코미디 멜로/로맨스,"사랑이 이루어지는 도시, 뉴욕 맨하탄. 매니저 승진을 꿈꾸는 호텔 직원 마리사(제니퍼 로페즈)는 우연히 생긴 오해로 유력한 상원의원 후보이자 뉴욕 최고의 인기남인 크리스토퍼 마샬(랄프 파인즈)의 데이트 신청을 받게 된다. 한순간이지만 마치 다른 세상에 온 것 같은 달콤한 경험을 하게 된 마리사. 하지만 12시가 되기 전에 집으로 돌아가야 하는 신데렐라처럼, 마샬과의 만남이 계속될수록 난처한 입장에 처하게 된다.  마샬은 마침내 자신을 사로잡은 신비한 여인 마리사를 상류층의 댄스파티에 초청하고, 주변의 응원 속에 파티장에 도착한 마리사는 나름대로 단호한 태도를 보이지만, 어렵기만 한 그녀가 선택해야만 하는 상황은 계속 이어진다. 진실을 털어 놓으면 사랑을 잃게 될까 봐 두려운 마리사. 매니저로 승진할 절호의 찬스만큼이나 절실한 마샬과의 사랑... 어느것 하나 놓칠 수 없는 갈등 앞에  흔들리는데...",https://ssl.pstatic.net/imgmovie/mdi/mit110/0365/C6505-00.jpg,2002,웨인 왕,"['제니퍼 로페즈', '랄프 파인즈']",6.54,105분 
